Time (fs),MSD
958000.0,104.96226490624024
958500.0,104.9624028904254
959000.0,104.96291932163403
959500.0,104.9768918141098
960000.0,104.97068621930244
960500.0,104.96164301823936
961000.0,104.94020612929613
961500.0,104.9370433186087
962000.0,104.91394903931948
962500.0,104.91112019967231
963000.0,104.91129845558639
963500.0,104.90147749630711
964000.0,104.90266556084003
964500.0,104.90978859523493
965000.0,104.89788755634132
965500.0,104.88558997161628
966000.0,104.87283859769605
966500.0,104.85984223252274
967000.0,104.86615212620642
967500.0,104.86059294398146
968000.0,104.85533624691456
968500.0,104.84239575704342
969000.0,104.82192667897199
969500.0,104.80363184556802
970000.0,104.7958051424332
970500.0,104.81237337523837
971000.0,104.81498966991053
971500.0,104.80549272508432
972000.0,104.79905402725859
972500.0,104.81852888635423
973000.0,104.84626335906269
973500.0,104.85282858168031
974000.0,104.85961075663482
974500.0,104.8907525472789
975000.0,104.89223561193913
975500.0,104.9132161257672
976000.0,104.94634731311919
976500.0,104.95632666066344
977000.0,104.97460021316466
977500.0,104.98118456450398
978000.0,104.9899500594924
978500.0,104.99649947901631
979000.0,104.9989558036032
979500.0,105.00050484329087
980000.0,105.00753464528398
980500.0,105.0023695612961
981000.0,105.01649800989925
981500.0,105.01115649317381
982000.0,105.01717861394003
982500.0,105.04031746158857
983000.0,105.04744540803391
983500.0,105.06651187617857
984000.0,105.06065082299119
984500.0,105.06792523717321
985000.0,105.09554918097979
985500.0,105.09967396242712
986000.0,105.09226804311605
986500.0,105.109031257673
987000.0,105.12081447770007
987500.0,105.14965841132148
988000.0,105.16913441398778
988500.0,105.16406843657262
989000.0,105.1658433868887
989500.0,105.18303515088381
990000.0,105.218904661765
990500.0,105.23182465827882
991000.0,105.25832952539461
991500.0,105.27535421470628
992000.0,105.27015586240813
992500.0,105.27471221658305
993000.0,105.25630099981562
993500.0,105.24991832630242
994000.0,105.2554722665983
994500.0,105.24144213820266
995000.0,105.25731917496
995500.0,105.27116050436747
996000.0,105.30106711955699
996500.0,105.31752385289401
997000.0,105.33088943970971
997500.0,105.35533533573951
998000.0,105.36292400343426
998500.0,105.3639413675571
999000.0,105.3733006466138
999500.0,105.38114149256037
1000000.0,105.40367551544801
1000500.0,105.42582040308301
1001000.0,105.43142651357172
1001500.0,105.42668261126936
1002000.0,105.40758612454931
1002500.0,105.42824679568433
1003000.0,105.41882679753385
1003500.0,105.44600031151907
1004000.0,105.44318459625312
1004500.0,105.43954699038424
1005000.0,105.44748188483953
1005500.0,105.47965224863202
1006000.0,105.51143074299056
1006500.0,105.50898924757928
1007000.0,105.53334989049345
1007500.0,105.53963504730214
1008000.0,105.55268727204196
1008500.0,105.57277569948269
1009000.0,105.61303104404958
1009500.0,105.59400816552268
1010000.0,105.61988358485976
1010500.0,105.6260993121357
1011000.0,105.61964046192615
1011500.0,105.61915544715747
1012000.0,105.6132231118262
1012500.0,105.6161278087321
1013000.0,105.55964719964881
1013500.0,105.52168888569126
1014000.0,105.47830315996129
1014500.0,105.44996845318487
1015000.0,105.42402474200503
1015500.0,105.4093462195297
1016000.0,105.40266848243155
1016500.0,105.36835968798293
1017000.0,105.32775353496241
1017500.0,105.27843281346564
1018000.0,105.29319196099242
1018500.0,105.27319606696122
1019000.0,105.27006224434768
1019500.0,105.23012270930404
1020000.0,105.19948754552232
1020500.0,105.15370930469376
1021000.0,105.12602899250842
1021500.0,105.08849609731102
1022000.0,105.06505906026229
1022500.0,105.02740466214827
1023000.0,104.98172210242656
1023500.0,104.9679555250176
1024000.0,104.9529624238513
1024500.0,104.94002019632352
1025000.0,104.90875146181531
1025500.0,104.89400233876485
1026000.0,104.89198870575532
1026500.0,104.86551358952613
1027000.0,104.84086545938322
1027500.0,104.84223418868794
1028000.0,104.86648607353966
1028500.0,104.89885059331407
1029000.0,104.94058600975444
1029500.0,105.0017691663648
1030000.0,105.07176876667103
1030500.0,105.12332562462409
1031000.0,105.183304334076
1031500.0,105.23148776494513
1032000.0,105.25817909459431
1032500.0,105.28719352138751
1033000.0,105.34898600793805
1033500.0,105.43289968243441
1034000.0,105.48374782023879
1034500.0,105.55844645624363
1035000.0,105.65037239268477
1035500.0,105.6910451304316
1036000.0,105.75093534941297
1036500.0,105.83449058383042
1037000.0,105.86613990940833
1037500.0,105.93413171315852
1038000.0,105.96245801003933
1038500.0,106.01858137874356
1039000.0,106.09099415954952
1039500.0,106.12630466856008
1040000.0,106.17844205621083
1040500.0,106.24518475564632
1041000.0,106.2839927784523
1041500.0,106.32899902866873
1042000.0,106.37042232307618
1042500.0,106.4674353906752
1043000.0,106.50527172282347
1043500.0,106.551583050934
1044000.0,106.60354029587221
1044500.0,106.63761878340655
1045000.0,106.69883738585735
1045500.0,106.76411125428605
1046000.0,106.85675251333689
1046500.0,106.98134678268016
1047000.0,107.12443052104015
1047500.0,107.25476197388275
1048000.0,107.32234345349602
1048500.0,107.44986614508291
1049000.0,107.58646952050724
1049500.0,107.73126205124011
1050000.0,107.86474369895198
1050500.0,108.00505312736239
1051000.0,108.13512658822712
1051500.0,108.27398526556756
1052000.0,108.43855555587731
1052500.0,108.6061933389462
1053000.0,108.76981496302297
1053500.0,108.89845466228579
1054000.0,108.99482104571264
1054500.0,109.04745588466706
1055000.0,109.15237805314216
1055500.0,109.27394418883253
1056000.0,109.36587592734105
1056500.0,109.45914682004394
1057000.0,109.5999672683327
1057500.0,109.72348109105123
1058000.0,109.89684941123953
1058500.0,110.0480665327232
1059000.0,110.21213876134796
1059500.0,110.38647645587916
1060000.0,110.51224602152661
1060500.0,110.70487177978251
1061000.0,110.87317033981475
1061500.0,111.04359914841316
1062000.0,111.23126887278617
1062500.0,111.38787764814687
1063000.0,111.52354992243404
1063500.0,111.65632666968632
1064000.0,111.76372071550911
1064500.0,111.87733135199859
1065000.0,111.93680154205369
1065500.0,112.04373185175581
1066000.0,112.18526779579759
1066500.0,112.32207209663054
1067000.0,112.41436564982698
1067500.0,112.44614584831417
1068000.0,112.54236279006454
1068500.0,112.64657128615934
1069000.0,112.67913471234044
1069500.0,112.69993258740094
1070000.0,112.79021635851714
1070500.0,112.9377631268823
1071000.0,113.05108398430977
1071500.0,113.03011997179037
1072000.0,113.1235567330223
1072500.0,113.24892261759949
1073000.0,113.39372478705708
1073500.0,113.52510594675334
1074000.0,113.68969278039239
1074500.0,113.7884454202649
1075000.0,113.90314120674864
1075500.0,114.08386426378316
1076000.0,114.20063953870324
1076500.0,114.45139736836818
1077000.0,114.64956477348078
1077500.0,114.85650488538852
1078000.0,115.02661264734766
1078500.0,115.20754676956528
1079000.0,115.40806845549034
1079500.0,115.64468056813921
1080000.0,115.93887403809083
1080500.0,116.20283052832812
1081000.0,116.49818292183936
1081500.0,116.88926052499072
1082000.0,117.15591267129457
1082500.0,117.39107657347759
1083000.0,117.6045595163938
1083500.0,117.86467352875954
1084000.0,118.0228405876205
1084500.0,118.11050666814138
1085000.0,118.23870372033369
1085500.0,118.37648493084168
1086000.0,118.48632374973477
1086500.0,118.67968618408297
1087000.0,118.71895383014133
1087500.0,118.9104908868643
1088000.0,118.94291681174512
1088500.0,119.13314684184925
1089000.0,119.33024004383974
1089500.0,119.4201294179931
1090000.0,119.39964617854832
1090500.0,119.33214087959057
1091000.0,119.2097129423913
1091500.0,119.24864680670207
1092000.0,119.42938066943475
1092500.0,120.17710992961212
1093000.0,120.93491156022934
1093500.0,121.47880946931583
1094000.0,122.13922370484586
1094500.0,122.75558157457166
1095000.0,123.72639594644045
1095500.0,124.90113875611877
1096000.0,126.25841446117411
1096500.0,126.76629560127704
1097000.0,127.80889074462118
1097500.0,129.7436400881032
1098000.0,131.70614342346644
1098500.0,132.28829142305082
1099000.0,132.0252600254562
1099500.0,132.83405042866355
