Time_ps	1_index	2_index	Distance_A
915.000	642	612	2.761
915.000	642	642	0.000
915.000	643	624	2.771
915.000	643	643	0.000
915.000	644	576	2.847
915.000	644	594	2.895
915.000	644	644	0.000
915.000	645	604	2.601
915.000	645	645	0.000
915.000	646	606	2.783
915.000	646	628	2.682
915.000	646	646	0.000
915.000	647	586	2.987
915.000	647	623	2.669
915.000	647	641	2.867
915.000	647	647	0.000
920.000	576	576	0.000
920.000	576	589	2.877
920.000	577	577	0.000
920.000	577	593	2.737
920.000	577	597	2.999
920.000	577	601	2.736
920.000	578	578	0.000
920.000	578	584	2.974
920.000	578	631	2.720
920.000	579	579	0.000
920.000	579	627	2.743
920.000	579	636	2.593
920.000	580	580	0.000
920.000	580	626	2.602
920.000	581	581	0.000
920.000	581	614	2.982
920.000	581	622	2.517
920.000	582	582	0.000
920.000	582	627	2.514
920.000	583	583	0.000
920.000	583	626	2.492
920.000	584	578	2.974
920.000	584	584	0.000
920.000	584	614	2.755
920.000	585	585	0.000
920.000	586	586	0.000
920.000	586	639	2.728
920.000	586	647	2.875
920.000	587	587	0.000
920.000	587	634	2.873
920.000	588	588	0.000
920.000	588	625	2.708
920.000	588	637	2.570
920.000	589	576	2.877
920.000	589	589	0.000
920.000	589	594	2.822
920.000	590	590	0.000
920.000	590	610	2.954
920.000	590	620	2.925
920.000	590	643	2.712
920.000	591	591	0.000
920.000	591	600	2.872
920.000	591	629	2.738
920.000	592	592	0.000
920.000	593	577	2.737
920.000	593	593	0.000
920.000	594	589	2.822
920.000	594	594	0.000
920.000	594	605	2.562
920.000	594	644	2.686
920.000	595	595	0.000
920.000	596	596	0.000
920.000	596	610	2.628
920.000	596	611	2.678
920.000	596	646	2.904
920.000	597	577	2.999
920.000	597	597	0.000
920.000	597	637	2.662
920.000	598	598	0.000
920.000	598	609	2.996
920.000	599	599	0.000
920.000	599	603	2.623
920.000	600	591	2.872
920.000	600	600	0.000
920.000	600	621	2.691
920.000	601	577	2.736
920.000	601	601	0.000
920.000	601	617	2.599
920.000	602	602	0.000
920.000	602	634	2.457
920.000	603	599	2.623
920.000	603	603	0.000
920.000	603	641	2.526
920.000	604	604	0.000
920.000	604	633	2.771
920.000	604	640	2.494
920.000	604	645	2.580
920.000	605	594	2.562
920.000	605	605	0.000
920.000	605	620	2.657
920.000	606	606	0.000
920.000	606	632	2.733
920.000	606	646	2.858
920.000	607	607	0.000
920.000	607	623	2.997
920.000	608	608	0.000
920.000	609	598	2.996
920.000	609	609	0.000
920.000	609	630	2.634
920.000	610	590	2.954
920.000	610	596	2.628
920.000	610	610	0.000
920.000	610	635	2.836
920.000	611	596	2.678
920.000	611	611	0.000
920.000	611	616	2.504
920.000	612	612	0.000
920.000	612	636	2.838
920.000	613	613	0.000
920.000	613	637	2.451
920.000	614	581	2.982
920.000	614	584	2.755
920.000	614	614	0.000
920.000	615	615	0.000
920.000	615	622	2.674
920.000	616	611	2.504
920.000	616	616	0.000
920.000	616	628	2.636
920.000	617	601	2.599
920.000	617	617	0.000
920.000	617	629	2.593
920.000	618	618	0.000
920.000	618	622	2.583
920.000	619	619	0.000
920.000	619	634	2.675
920.000	620	590	2.925
920.000	620	605	2.657
920.000	620	620	0.000
920.000	621	600	2.691
920.000	621	621	0.000
920.000	621	640	2.863
920.000	622	581	2.517
920.000	622	615	2.674
920.000	622	618	2.583
920.000	622	622	0.000
920.000	623	607	2.997
920.000	623	623	0.000
920.000	623	627	2.854
920.000	623	647	2.835
920.000	624	624	0.000
920.000	624	635	2.891
920.000	624	643	2.902
920.000	625	588	2.708
920.000	625	625	0.000
920.000	626	580	2.602
920.000	626	583	2.492
920.000	626	626	0.000
920.000	626	632	2.638
920.000	627	579	2.743
920.000	627	582	2.514
920.000	627	623	2.854
920.000	627	627	0.000
920.000	627	642	2.542
920.000	628	616	2.636
920.000	628	628	0.000
920.000	629	591	2.738
920.000	629	617	2.593
920.000	629	629	0.000
920.000	630	609	2.634
920.000	630	630	0.000
920.000	630	631	2.515
920.000	631	578	2.720
920.000	631	630	2.515
920.000	631	631	0.000
920.000	632	606	2.733
920.000	632	626	2.638
920.000	632	632	0.000
920.000	633	604	2.771
920.000	633	633	0.000
920.000	634	587	2.873
920.000	634	602	2.457
920.000	634	619	2.675
920.000	634	634	0.000
920.000	635	610	2.836
920.000	635	624	2.891
920.000	635	635	0.000
920.000	636	579	2.593
920.000	636	612	2.838
920.000	636	636	0.000
920.000	637	588	2.570
920.000	637	597	2.662
920.000	637	613	2.451
920.000	637	637	0.000
920.000	638	638	0.000
920.000	639	586	2.728
920.000	639	639	0.000
920.000	640	604	2.494
920.000	640	621	2.863
920.000	640	640	0.000
920.000	641	603	2.526
920.000	641	641	0.000
920.000	642	627	2.542
920.000	642	642	0.000
920.000	643	590	2.712
920.000	643	624	2.902
920.000	643	643	0.000
920.000	644	594	2.686
920.000	644	644	0.000
920.000	645	604	2.580
920.000	645	645	0.000
920.000	646	596	2.904
920.000	646	606	2.858
920.000	646	646	0.000
920.000	647	586	2.875
920.000	647	623	2.835
920.000	647	647	0.000
925.000	576	576	0.000
925.000	576	589	2.928
925.000	577	577	0.000
925.000	577	593	2.584
925.000	577	617	2.570
925.000	578	578	0.000
925.000	578	631	2.714
925.000	579	579	0.000
925.000	579	612	2.944
925.000	579	627	2.871
925.000	580	580	0.000
925.000	580	592	2.872
925.000	580	626	2.437
925.000	581	581	0.000
925.000	581	614	2.849
925.000	581	622	2.796
925.000	582	582	0.000
925.000	582	642	2.989
925.000	583	583	0.000
925.000	583	589	2.972
925.000	583	626	2.607
925.000	584	584	0.000
925.000	584	619	2.836
925.000	585	585	0.000
925.000	585	608	2.723
925.000	586	586	0.000
925.000	586	603	2.781
925.000	586	623	2.993
925.000	586	641	2.653
925.000	587	587	0.000
925.000	588	588	0.000
925.000	588	625	2.936
925.000	589	576	2.928
925.000	589	583	2.972
925.000	589	589	0.000
925.000	590	590	0.000
925.000	590	643	2.977
925.000	591	591	0.000
925.000	591	629	2.974
925.000	591	645	2.966
925.000	592	580	2.872
925.000	592	592	0.000
925.000	592	646	2.948
925.000	593	577	2.584
925.000	593	593	0.000
925.000	593	629	2.831
925.000	594	594	0.000
925.000	594	605	2.740
925.000	594	644	2.984
925.000	595	595	0.000
925.000	595	599	2.932
925.000	596	596	0.000
925.000	596	646	2.834
925.000	597	597	0.000
925.000	597	637	2.760
925.000	598	598	0.000
925.000	598	615	2.754
925.000	599	595	2.932
925.000	599	599	0.000
925.000	599	603	2.543
925.000	600	600	0.000
925.000	600	621	2.609
925.000	601	601	0.000
925.000	601	604	2.823
925.000	601	617	2.832
925.000	601	633	2.759
925.000	602	602	0.000
925.000	602	634	2.751
925.000	603	586	2.781
925.000	603	599	2.543
925.000	603	603	0.000
925.000	604	601	2.823
925.000	604	604	0.000
925.000	604	640	2.633
925.000	604	645	2.814
925.000	605	594	2.740
925.000	605	605	0.000
925.000	605	620	2.484
925.000	606	606	0.000
925.000	606	632	2.867
925.000	607	607	0.000
925.000	607	623	2.627
925.000	608	585	2.723
925.000	608	608	0.000
925.000	608	613	2.461
925.000	609	609	0.000
925.000	609	618	2.774
925.000	609	630	2.730
925.000	610	610	0.000
925.000	611	611	0.000
925.000	612	579	2.944
925.000	612	612	0.000
925.000	612	642	2.631
925.000	613	608	2.461
925.000	613	613	0.000
925.000	613	637	2.872
925.000	614	581	2.849
925.000	614	614	0.000
925.000	615	598	2.754
925.000	615	615	0.000
925.000	615	622	2.555
925.000	616	616	0.000
925.000	616	628	2.445
925.000	617	577	2.570
925.000	617	601	2.832
925.000	617	617	0.000
925.000	618	609	2.774
925.000	618	618	0.000
925.000	618	622	2.934
925.000	619	584	2.836
925.000	619	619	0.000
925.000	620	605	2.484
925.000	620	620	0.000
925.000	620	643	2.460
925.000	621	600	2.609
925.000	621	621	0.000
925.000	621	640	2.449
925.000	622	581	2.796
925.000	622	615	2.555
925.000	622	618	2.934
925.000	622	622	0.000
925.000	623	586	2.993
925.000	623	607	2.627
925.000	623	623	0.000
925.000	623	627	2.632
925.000	624	624	0.000
925.000	624	635	2.890
925.000	624	643	2.913
925.000	625	588	2.936
925.000	625	625	0.000
925.000	626	580	2.437
925.000	626	583	2.607
925.000	626	626	0.000
925.000	626	632	2.610
925.000	627	579	2.871
925.000	627	623	2.632
925.000	627	627	0.000
925.000	628	616	2.445
925.000	628	628	0.000
925.000	628	646	2.867
925.000	629	591	2.974
925.000	629	593	2.831
925.000	629	629	0.000
925.000	630	609	2.730
925.000	630	630	0.000
925.000	630	631	2.519
925.000	631	578	2.714
925.000	631	630	2.519
925.000	631	631	0.000
925.000	632	606	2.867
925.000	632	626	2.610
925.000	632	632	0.000
925.000	633	601	2.759
925.000	633	633	0.000
925.000	633	637	2.856
925.000	634	602	2.751
925.000	634	634	0.000
925.000	635	624	2.890
925.000	635	635	0.000
925.000	636	636	0.000
925.000	637	597	2.760
925.000	637	613	2.872
925.000	637	633	2.856
925.000	637	637	0.000
925.000	638	638	0.000
925.000	639	639	0.000
925.000	639	647	2.753
925.000	640	604	2.633
925.000	640	621	2.449
925.000	640	640	0.000
925.000	641	586	2.653
925.000	641	641	0.000
925.000	642	582	2.989
925.000	642	612	2.631
925.000	642	642	0.000
925.000	642	647	2.466
925.000	643	590	2.977
925.000	643	620	2.460
925.000	643	624	2.913
925.000	643	643	0.000
925.000	644	594	2.984
925.000	644	644	0.000
925.000	645	591	2.966
925.000	645	604	2.814
925.000	645	645	0.000
925.000	646	592	2.948
925.000	646	596	2.834
925.000	646	628	2.867
925.000	646	646	0.000
925.000	647	639	2.753
925.000	647	642	2.466
925.000	647	647	0.000
930.000	576	576	0.000
930.000	576	589	2.736
930.000	576	605	2.929
930.000	577	577	0.000
930.000	577	593	2.511
930.000	577	617	2.610
930.000	578	578	0.000
930.000	578	598	2.990
930.000	578	631	2.591
930.000	579	579	0.000
930.000	579	603	2.878
930.000	580	580	0.000
930.000	580	596	2.942
930.000	580	626	2.588
930.000	581	581	0.000
930.000	581	614	2.528
930.000	581	622	2.469
930.000	582	582	0.000
930.000	583	583	0.000
930.000	583	626	2.582
930.000	584	584	0.000
930.000	584	602	2.682
930.000	584	619	2.875
930.000	585	585	0.000
930.000	585	608	2.928
930.000	586	586	0.000
930.000	586	603	2.544
930.000	586	623	2.726
930.000	586	641	2.613
930.000	587	587	0.000
930.000	587	634	2.680
930.000	587	638	2.807
930.000	588	588	0.000
930.000	589	576	2.736
930.000	589	589	0.000
930.000	589	643	2.691
930.000	590	590	0.000
930.000	590	596	2.974
930.000	590	635	2.614
930.000	591	591	0.000
930.000	591	629	2.893
930.000	591	645	2.710
930.000	592	592	0.000
930.000	592	644	2.641
930.000	592	646	2.798
930.000	593	577	2.511
930.000	593	593	0.000
930.000	593	629	2.775
930.000	594	594	0.000
930.000	594	605	2.933
930.000	594	644	2.675
930.000	595	595	0.000
930.000	596	580	2.942
930.000	596	590	2.974
930.000	596	596	0.000
930.000	597	597	0.000
930.000	597	637	2.927
930.000	598	578	2.990
930.000	598	598	0.000
930.000	598	609	2.864
930.000	599	599	0.000
930.000	600	600	0.000
930.000	601	601	0.000
930.000	601	604	2.748
930.000	601	617	2.967
930.000	601	633	2.862
930.000	602	584	2.682
930.000	602	602	0.000
930.000	602	634	2.597
930.000	603	579	2.878
930.000	603	586	2.544
930.000	603	603	0.000
930.000	604	601	2.748
930.000	604	604	0.000
930.000	604	640	2.584
930.000	604	645	2.495
930.000	605	576	2.929
930.000	605	594	2.933
930.000	605	605	0.000
930.000	605	620	2.932
930.000	606	606	0.000
930.000	606	632	2.970
930.000	607	607	0.000
930.000	608	585	2.928
930.000	608	608	0.000
930.000	608	613	2.499
930.000	609	598	2.864
930.000	609	609	0.000
930.000	609	630	2.891
930.000	610	610	0.000
930.000	610	611	2.987
930.000	610	620	2.805
930.000	611	610	2.987
930.000	611	611	0.000
930.000	611	616	2.555
930.000	612	612	0.000
930.000	612	627	2.793
930.000	612	636	2.883
930.000	612	642	2.467
930.000	613	608	2.499
930.000	613	613	0.000
930.000	613	637	2.730
930.000	614	581	2.528
930.000	614	614	0.000
930.000	615	615	0.000
930.000	615	622	2.707
930.000	616	611	2.555
930.000	616	616	0.000
930.000	616	628	2.505
930.000	617	577	2.610
930.000	617	601	2.967
930.000	617	617	0.000
930.000	618	618	0.000
930.000	618	622	2.835
930.000	619	584	2.875
930.000	619	619	0.000
930.000	620	605	2.932
930.000	620	610	2.805
930.000	620	620	0.000
930.000	620	643	2.609
930.000	621	621	0.000
930.000	622	581	2.469
930.000	622	615	2.707
930.000	622	618	2.835
930.000	622	622	0.000
930.000	623	586	2.726
930.000	623	623	0.000
930.000	624	624	0.000
930.000	625	625	0.000
930.000	626	580	2.588
930.000	626	583	2.582
930.000	626	626	0.000
930.000	626	632	2.467
930.000	627	612	2.793
930.000	627	627	0.000
930.000	628	616	2.505
930.000	628	628	0.000
930.000	628	646	2.963
930.000	629	591	2.893
930.000	629	593	2.775
930.000	629	629	0.000
930.000	630	609	2.891
930.000	630	630	0.000
930.000	630	631	2.494
930.000	631	578	2.591
930.000	631	630	2.494
930.000	631	631	0.000
930.000	632	606	2.970
930.000	632	626	2.467
930.000	632	632	0.000
930.000	633	601	2.862
930.000	633	633	0.000
930.000	634	587	2.680
930.000	634	602	2.597
930.000	634	634	0.000
930.000	635	590	2.614
930.000	635	635	0.000
930.000	636	612	2.883
930.000	636	636	0.000
930.000	636	639	2.854
930.000	637	597	2.927
930.000	637	613	2.730
930.000	637	637	0.000
930.000	638	587	2.807
930.000	638	638	0.000
930.000	639	636	2.854
930.000	639	639	0.000
930.000	639	647	2.734
930.000	640	604	2.584
930.000	640	640	0.000
930.000	641	586	2.613
930.000	641	641	0.000
930.000	642	612	2.467
930.000	642	642	0.000
930.000	642	647	2.576
930.000	643	589	2.691
930.000	643	620	2.609
930.000	643	643	0.000
930.000	644	592	2.641
930.000	644	594	2.675
930.000	644	644	0.000
930.000	645	591	2.710
930.000	645	604	2.495
930.000	645	645	0.000
930.000	646	592	2.798
930.000	646	628	2.963
930.000	646	646	0.000
930.000	647	639	2.734
930.000	647	642	2.576
930.000	647	647	0.000
935.000	576	576	0.000
935.000	576	583	2.960
935.000	576	589	2.958
935.000	576	594	2.765
935.000	576	620	2.793
935.000	577	577	0.000
935.000	577	593	2.652
935.000	577	617	2.580
935.000	578	578	0.000
935.000	578	598	2.674
935.000	578	609	2.846
935.000	578	631	2.527
935.000	579	579	0.000
935.000	579	612	2.947
935.000	579	636	2.857
935.000	580	580	0.000
935.000	580	626	2.970
935.000	581	581	0.000
935.000	581	622	2.836
935.000	582	582	0.000
935.000	582	607	2.765
935.000	583	576	2.960
935.000	583	583	0.000
935.000	584	584	0.000
935.000	584	602	2.380
935.000	584	619	2.972
935.000	585	585	0.000
935.000	585	633	2.926
935.000	585	640	2.970
935.000	586	586	0.000
935.000	586	603	2.517
935.000	586	623	2.588
935.000	586	641	2.802
935.000	587	587	0.000
935.000	587	619	2.792
935.000	587	634	2.816
935.000	587	638	2.781
935.000	588	588	0.000
935.000	589	576	2.958
935.000	589	589	0.000
935.000	589	606	2.815
935.000	589	635	2.939
935.000	590	590	0.000
935.000	590	606	2.824
935.000	590	626	2.563
935.000	590	632	2.585
935.000	591	591	0.000
935.000	591	645	2.766
935.000	592	592	0.000
935.000	592	626	2.873
935.000	593	577	2.652
935.000	593	593	0.000
935.000	593	629	2.915
935.000	594	576	2.765
935.000	594	594	0.000
935.000	594	628	2.916
935.000	594	644	2.662
935.000	595	595	0.000
935.000	595	596	2.865
935.000	595	599	2.688
935.000	596	595	2.865
935.000	596	596	0.000
935.000	596	611	2.887
935.000	596	646	2.927
935.000	597	597	0.000
935.000	598	578	2.674
935.000	598	598	0.000
935.000	598	618	2.822
935.000	599	595	2.688
935.000	599	599	0.000
935.000	600	600	0.000
935.000	600	625	2.653
935.000	601	601	0.000
935.000	601	604	2.945
935.000	602	584	2.380
935.000	602	602	0.000
935.000	602	634	2.750
935.000	603	586	2.517
935.000	603	603	0.000
935.000	604	601	2.945
935.000	604	604	0.000
935.000	604	640	2.857
935.000	604	645	2.683
935.000	605	605	0.000
935.000	605	610	2.892
935.000	605	620	2.972
935.000	605	628	2.977
935.000	606	589	2.815
935.000	606	590	2.824
935.000	606	606	0.000
935.000	607	582	2.765
935.000	607	607	0.000
935.000	607	641	2.626
935.000	608	608	0.000
935.000	608	613	2.578
935.000	609	578	2.846
935.000	609	609	0.000
935.000	610	605	2.892
935.000	610	610	0.000
935.000	610	611	2.518
935.000	611	596	2.887
935.000	611	610	2.518
935.000	611	611	0.000
935.000	611	616	2.672
935.000	612	579	2.947
935.000	612	612	0.000
935.000	612	627	2.797
935.000	612	642	2.548
935.000	613	608	2.578
935.000	613	613	0.000
935.000	613	637	2.730
935.000	614	614	0.000
935.000	614	615	2.516
935.000	615	614	2.516
935.000	615	615	0.000
935.000	615	622	2.466
935.000	616	611	2.672
935.000	616	616	0.000
935.000	617	577	2.580
935.000	617	617	0.000
935.000	618	598	2.822
935.000	618	618	0.000
935.000	618	622	2.555
935.000	619	584	2.972
935.000	619	587	2.792
935.000	619	619	0.000
935.000	620	576	2.793
935.000	620	605	2.972
935.000	620	620	0.000
935.000	620	643	2.886
935.000	621	621	0.000
935.000	621	625	2.850
935.000	621	645	2.607
935.000	622	581	2.836
935.000	622	615	2.466
935.000	622	618	2.555
935.000	622	622	0.000
935.000	623	586	2.588
935.000	623	623	0.000
935.000	624	624	0.000
935.000	625	600	2.653
935.000	625	621	2.850
935.000	625	625	0.000
935.000	625	640	2.652
935.000	626	580	2.970
935.000	626	590	2.563
935.000	626	592	2.873
935.000	626	626	0.000
935.000	627	612	2.797
935.000	627	627	0.000
935.000	628	594	2.916
935.000	628	605	2.977
935.000	628	628	0.000
935.000	629	593	2.915
935.000	629	629	0.000
935.000	630	630	0.000
935.000	630	631	2.795
935.000	631	578	2.527
935.000	631	630	2.795
935.000	631	631	0.000
935.000	632	590	2.585
935.000	632	632	0.000
935.000	633	585	2.926
935.000	633	633	0.000
935.000	633	637	2.694
935.000	634	587	2.816
935.000	634	602	2.750
935.000	634	634	0.000
935.000	635	589	2.939
935.000	635	635	0.000
935.000	636	579	2.857
935.000	636	636	0.000
935.000	636	639	2.985
935.000	637	613	2.730
935.000	637	633	2.694
935.000	637	637	0.000
935.000	638	587	2.781
935.000	638	638	0.000
935.000	639	636	2.985
935.000	639	639	0.000
935.000	639	647	2.807
935.000	640	585	2.970
935.000	640	604	2.857
935.000	640	625	2.652
935.000	640	640	0.000
935.000	641	586	2.802
935.000	641	607	2.626
935.000	641	641	0.000
935.000	642	612	2.548
935.000	642	642	0.000
935.000	642	647	2.572
935.000	643	620	2.886
935.000	643	643	0.000
935.000	644	594	2.662
935.000	644	644	0.000
935.000	645	591	2.766
935.000	645	604	2.683
935.000	645	621	2.607
935.000	645	645	0.000
935.000	646	596	2.927
935.000	646	646	0.000
935.000	647	639	2.807
935.000	647	642	2.572
935.000	647	647	0.000
940.000	576	576	0.000
940.000	576	594	2.950
940.000	576	605	2.893
940.000	576	620	2.737
940.000	577	577	0.000
940.000	577	593	2.546
940.000	577	617	2.557
940.000	578	578	0.000
940.000	578	598	2.773
940.000	578	609	2.743
940.000	578	631	2.438
940.000	579	579	0.000
940.000	579	603	2.868
940.000	579	612	2.830
940.000	580	580	0.000
940.000	580	583	2.940
940.000	580	626	2.428
940.000	581	581	0.000
940.000	581	622	2.695
940.000	582	582	0.000
940.000	583	580	2.940
940.000	583	583	0.000
940.000	584	584	0.000
940.000	584	602	2.516
940.000	585	585	0.000
940.000	585	608	2.809
940.000	585	625	2.901
940.000	586	586	0.000
940.000	586	603	2.601
940.000	586	623	2.598
940.000	586	641	2.602
940.000	587	587	0.000
940.000	587	619	2.907
940.000	587	634	2.981
940.000	587	638	2.612
940.000	588	588	0.000
940.000	589	589	0.000
940.000	589	624	2.908
940.000	589	635	2.998
940.000	590	590	0.000
940.000	590	626	2.748
940.000	590	632	2.938
940.000	591	591	0.000
940.000	591	645	2.947
940.000	592	592	0.000
940.000	592	626	2.699
940.000	592	646	2.893
940.000	593	577	2.546
940.000	593	593	0.000
940.000	593	629	2.799
940.000	594	576	2.950
940.000	594	594	0.000
940.000	594	628	2.954
940.000	594	644	2.497
940.000	595	595	0.000
940.000	596	596	0.000
940.000	596	606	2.665
940.000	596	611	2.761
940.000	596	646	2.895
940.000	597	597	0.000
940.000	598	578	2.773
940.000	598	598	0.000
940.000	599	599	0.000
940.000	600	600	0.000
940.000	600	625	2.855
940.000	601	601	0.000
940.000	601	604	2.637
940.000	601	633	2.895
940.000	602	584	2.516
940.000	602	602	0.000
940.000	602	634	2.648
940.000	603	579	2.868
940.000	603	586	2.601
940.000	603	603	0.000
940.000	604	601	2.637
940.000	604	604	0.000
940.000	604	640	2.558
940.000	604	645	2.483
940.000	605	576	2.893
940.000	605	605	0.000
940.000	606	596	2.665
940.000	606	606	0.000
940.000	607	607	0.000
940.000	607	641	2.965
940.000	608	585	2.809
940.000	608	608	0.000
940.000	608	613	2.459
940.000	609	578	2.743
940.000	609	609	0.000
940.000	610	610	0.000
940.000	610	611	2.591
940.000	611	596	2.761
940.000	611	610	2.591
940.000	611	611	0.000
940.000	611	616	2.649
940.000	612	579	2.830
940.000	612	612	0.000
940.000	612	627	2.856
940.000	612	642	2.745
940.000	613	608	2.459
940.000	613	613	0.000
940.000	613	637	2.827
940.000	614	614	0.000
940.000	614	615	2.723
940.000	615	614	2.723
940.000	615	615	0.000
940.000	615	622	2.599
940.000	616	611	2.649
940.000	616	616	0.000
940.000	617	577	2.557
940.000	617	617	0.000
940.000	618	618	0.000
940.000	618	622	2.623
940.000	619	587	2.907
940.000	619	619	0.000
940.000	619	631	2.635
940.000	620	576	2.737
940.000	620	620	0.000
940.000	620	643	2.856
940.000	621	621	0.000
940.000	621	625	2.814
940.000	621	645	2.909
940.000	622	581	2.695
940.000	622	615	2.599
940.000	622	618	2.623
940.000	622	622	0.000
940.000	623	586	2.598
940.000	623	623	0.000
940.000	623	627	2.885
940.000	624	589	2.908
940.000	624	624	0.000
940.000	624	643	2.855
940.000	625	585	2.901
940.000	625	600	2.855
940.000	625	621	2.814
940.000	625	625	0.000
940.000	626	580	2.428
940.000	626	590	2.748
940.000	626	592	2.699
940.000	626	626	0.000
940.000	627	612	2.856
940.000	627	623	2.885
940.000	627	627	0.000
940.000	628	594	2.954
940.000	628	628	0.000
940.000	629	593	2.799
940.000	629	629	0.000
940.000	630	630	0.000
940.000	630	638	2.721
940.000	631	578	2.438
940.000	631	619	2.635
940.000	631	631	0.000
940.000	632	590	2.938
940.000	632	632	0.000
940.000	632	635	2.990
940.000	633	601	2.895
940.000	633	633	0.000
940.000	634	587	2.981
940.000	634	602	2.648
940.000	634	634	0.000
940.000	635	589	2.998
940.000	635	632	2.990
940.000	635	635	0.000
940.000	636	636	0.000
940.000	637	613	2.827
940.000	637	637	0.000
940.000	638	587	2.612
940.000	638	630	2.721
940.000	638	638	0.000
940.000	639	639	0.000
940.000	639	647	2.658
940.000	640	604	2.558
940.000	640	640	0.000
940.000	641	586	2.602
940.000	641	607	2.965
940.000	641	641	0.000
940.000	642	612	2.745
940.000	642	642	0.000
940.000	642	647	2.740
940.000	643	620	2.856
940.000	643	624	2.855
940.000	643	643	0.000
940.000	644	594	2.497
940.000	644	644	0.000
940.000	645	591	2.947
940.000	645	604	2.483
940.000	645	621	2.909
940.000	645	645	0.000
940.000	646	592	2.893
940.000	646	596	2.895
940.000	646	646	0.000
940.000	647	639	2.658
940.000	647	642	2.740
940.000	647	647	0.000
945.000	576	576	0.000
945.000	576	594	2.982
945.000	576	620	2.907
945.000	577	577	0.000
945.000	577	593	2.935
945.000	577	597	2.997
945.000	577	617	2.506
945.000	578	578	0.000
945.000	578	598	2.562
945.000	578	609	2.903
945.000	578	631	2.887
945.000	579	579	0.000
945.000	579	636	2.763
945.000	580	580	0.000
945.000	580	583	2.524
945.000	580	626	2.602
945.000	581	581	0.000
945.000	581	622	2.529
945.000	581	634	2.614
945.000	582	582	0.000
945.000	582	627	2.674
945.000	583	580	2.524
945.000	583	583	0.000
945.000	583	620	2.837
945.000	584	584	0.000
945.000	584	587	2.594
945.000	584	602	2.607
945.000	584	619	2.570
945.000	585	585	0.000
945.000	585	588	2.699
945.000	585	608	2.686
945.000	586	586	0.000
945.000	586	603	2.948
945.000	586	623	2.611
945.000	586	641	2.933
945.000	587	584	2.594
945.000	587	587	0.000
945.000	588	585	2.699
945.000	588	588	0.000
945.000	589	589	0.000
945.000	589	605	2.860
945.000	590	590	0.000
945.000	590	626	2.682
945.000	591	591	0.000
945.000	591	617	2.932
945.000	592	592	0.000
945.000	592	626	2.739
945.000	593	577	2.935
945.000	593	593	0.000
945.000	593	600	2.920
945.000	594	576	2.982
945.000	594	594	0.000
945.000	594	628	2.837
945.000	594	644	2.322
945.000	595	595	0.000
945.000	595	596	2.968
945.000	595	599	2.812
945.000	596	595	2.968
945.000	596	596	0.000
945.000	596	611	2.512
945.000	596	646	2.654
945.000	597	577	2.997
945.000	597	597	0.000
945.000	598	578	2.562
945.000	598	598	0.000
945.000	599	595	2.812
945.000	599	599	0.000
945.000	600	593	2.920
945.000	600	600	0.000
945.000	600	629	2.869
945.000	601	601	0.000
945.000	601	604	2.630
945.000	601	617	2.999
945.000	601	633	2.764
945.000	602	584	2.607
945.000	602	602	0.000
945.000	603	586	2.948
945.000	603	603	0.000
945.000	604	601	2.630
945.000	604	604	0.000
945.000	604	640	2.580
945.000	604	645	2.660
945.000	605	589	2.860
945.000	605	605	0.000
945.000	605	628	2.872
945.000	605	643	2.737
945.000	606	606	0.000
945.000	606	610	2.997
945.000	607	607	0.000
945.000	607	641	2.923
945.000	608	585	2.686
945.000	608	608	0.000
945.000	608	613	2.478
945.000	609	578	2.903
945.000	609	609	0.000
945.000	610	606	2.997
945.000	610	610	0.000
945.000	610	611	2.434
945.000	611	596	2.512
945.000	611	610	2.434
945.000	611	611	0.000
945.000	611	616	2.539
945.000	612	612	0.000
945.000	612	623	2.878
945.000	612	636	2.480
945.000	612	642	2.637
945.000	613	608	2.478
945.000	613	613	0.000
945.000	613	637	2.830
945.000	614	614	0.000
945.000	615	615	0.000
945.000	615	622	2.598
945.000	616	611	2.539
945.000	616	616	0.000
945.000	617	577	2.506
945.000	617	591	2.932
945.000	617	601	2.999
945.000	617	617	0.000
945.000	617	633	2.958
945.000	618	618	0.000
945.000	618	622	2.862
945.000	619	584	2.570
945.000	619	619	0.000
945.000	619	638	2.547
945.000	620	576	2.907
945.000	620	583	2.837
945.000	620	620	0.000
945.000	620	624	2.915
945.000	621	621	0.000
945.000	621	645	2.630
945.000	622	581	2.529
945.000	622	615	2.598
945.000	622	618	2.862
945.000	622	622	0.000
945.000	623	586	2.611
945.000	623	612	2.878
945.000	623	623	0.000
945.000	623	627	2.419
945.000	624	620	2.915
945.000	624	624	0.000
945.000	624	635	2.988
945.000	625	625	0.000
945.000	626	580	2.602
945.000	626	590	2.682
945.000	626	592	2.739
945.000	626	626	0.000
945.000	627	582	2.674
945.000	627	623	2.419
945.000	627	627	0.000
945.000	628	594	2.837
945.000	628	605	2.872
945.000	628	628	0.000
945.000	628	646	2.925
945.000	629	600	2.869
945.000	629	629	0.000
945.000	630	630	0.000
945.000	630	638	2.703
945.000	631	578	2.887
945.000	631	631	0.000
945.000	632	632	0.000
945.000	632	635	2.996
945.000	633	601	2.764
945.000	633	617	2.958
945.000	633	633	0.000
945.000	634	581	2.614
945.000	634	634	0.000
945.000	635	624	2.988
945.000	635	632	2.996
945.000	635	635	0.000
945.000	636	579	2.763
945.000	636	612	2.480
945.000	636	636	0.000
945.000	637	613	2.830
