Frame,Hydrogen,Donor,Acceptor(s),Donor-Hydrogen Distance,Hydrogen-Acceptor(s) Distance(s),Donor-Acceptor(s) Distance(s),Angle(A-H-D)
10,723,615,[611],1.0463939835123246,[1.3719988983435902],[2.41587079137014],[174.71801173325184]
10,724,595,[612],1.1832843986405168,[1.2895340224516685],[2.4652367364896715],[171.0160468691281]
10,725,613,[536],0.9899143808890608,[2.2134988869083765],[2.9931971539512214],[134.6485296679026]
10,726,614,,0.9980244038059956,,,
10,727,615,[599],1.0152107791953222,[1.5420044868438765],[2.4951343094026384],[154.13445008323706]
10,728,616,[600],1.0853780630282335,[1.356690442575416],[2.4303559407438837],[168.70219425473593]
10,729,617,[601],0.9733011319353239,[2.198134703635027],[3.07621283775085],[149.42500600303103]
10,730,602,[618],1.1525608039398734,[1.2522267967003236],[2.395611590125356],[169.97767064905975]
10,731,603,,0.9466711463315759,,,
10,732,616,[218],0.9659947023166091,[1.5122445086909277],[2.4656405511196953],[168.14790921777436]
10,733,617,[585],1.101656505869709,[1.3312385354941958],[2.4138083368383465],[165.57192564970106]
10,734,618,[216],0.9784512671181269,[1.8664446128806378],[2.699185357269089],[141.1531114551248]
10,735,619,[267],0.9566383807904808,[1.7254417905430701],[2.578640100045769],[146.63276684890812]
10,736,620,[592],1.0839448057104242,[1.4775376987116007],[2.542087028060325],[165.71889510418106]
10,737,587,[255],0.9750600325342352,[1.9247416239321196],[2.8504209871805246],[157.5705722543611]
10,738,622,[522],1.036299063616786,[1.5282952380766002],[2.562787734770084],[175.61714394358174]
10,739,579,[623],1.0299684913310945,[1.6204359669772588],[2.613444875945081],[160.3418686674976]
10,740,620,[576],1.0081055019429612,[1.5690801177239209],[2.5713661743093867],[172.1082416923886]
10,741,621,[245],0.9915968090797046,[2.258382698425903],[3.1520194131292363],[149.31390067925716]
10,742,622,[584],1.0660143027894324,[1.5820061504931027],[2.6444607473763053],[173.94134654301243]
10,743,623,[215],0.9910010180981875,[1.5339167823798794],[2.517245339550629],[170.849979432493]
15,624,613,[411],1.0957627591210342,[1.404334347160688],[2.4881153377653176],[168.68987546736545]
15,625,612,,0.9927413195636032,,,
15,626,615,[620],0.9738503103926636,[2.079280400557982],[3.0408597944315954],[168.97242749633352]
15,627,614,[195],0.9590770242826167,[1.9493197303031367],[2.81826406051439],[149.5369271331245]
15,628,508,,0.9394962498906834,,,
15,629,596,[413],1.063675057613413,[1.3102667059556463],[2.3633948339361255],[169.13526066437944]
15,630,510,,0.9540209594197361,,,
15,631,511,,0.9542123796521602,,,
15,632,620,[484],1.0091052763509523,[1.6567328817979914],[2.6426352583199],[164.3999351934164]
15,633,577,[604],1.0005820243448942,[1.6413955687598178],[2.588885689096247],[156.26993276626314]
15,634,607,[578],1.037606150410615,[1.5645515213391532],[2.5981366265372494],[173.49378769325997]
15,635,579,[608],1.0186107988205297,[1.6954416560527505],[2.693828535597413],[165.543073324076]
15,636,618,[605],1.0435698881319986,[1.5620217554224936],[2.6022589110867886],[174.08519176419097]
15,637,619,,1.0348128133227652,,,
15,638,583,[616],1.153278048701578,[1.3125826956272755],[2.4434456307077457],[164.50480220336146]
15,639,617,"[569, 608]",0.970901572875894,"[1.8918466910033858, 2.3769809877449584]","[2.706147604422664, 3.0344386493522446]","[139.69439142900336, 124.51217583150289]"
15,640,597,[264],1.0565821240344233,[1.6664315125147535],[2.674522097151954],[157.7702085311695]
15,641,596,[417],0.9816405041234183,[1.830641204621311],[2.7944485536596053],[166.45354345656904]
15,642,514,,0.9499144329363024,,,
15,643,619,[598],1.017904489736595,[1.7177518770387497],[2.7281660034439894],[171.22568762419579]
15,644,589,[586],1.0041997199434796,[1.6950510531222984],[2.699204102505034],[179.3029240190504]
15,645,269,,1.0132553634266968,,,
15,646,591,[611],1.0027899122659343,[1.577060297010804],[2.5598182092446016],[165.34086363812744]
15,647,590,[271],0.985939631306661,[1.5815793460160064],[2.547378304121619],[165.23238998553492]
15,648,576,[556],0.9580087587051065,[2.1703914759663956],[2.9902050372313598],[142.8129941273187]
15,649,580,[586],0.9258687255554369,[2.0484567574498196],[2.970056177944547],[173.36854394334614]
15,650,609,"[472, 552]",0.9325025141093485,"[2.0696281609648848, 2.330247357516603]","[2.75370160122298, 3.2271691013162647]","[129.01638797307865, 161.23857073152433]"
15,651,623,[247],0.9768269647657358,[2.339003436536215],[3.218408854812961],[149.3945320792726]
15,652,576,[605],0.9746590993138768,[1.8302041961350635],[2.799514105630107],[172.56709190635846]
15,653,577,[509],0.9686916599192176,[1.8111884290427895],[2.778546574016359],[176.27523054420945]
15,654,578,[214],0.9755072071804294,[1.6840360692850176],[2.622798760620123],[160.20740338878792]
15,655,579,[215],1.055848892270604,[1.4586301997188984],[2.509759397154482],[172.8858954563205]
15,656,580,[192],0.9724083008722352,[2.2815461132932238],[3.2240416985641316],[163.0048407358277]
15,657,581,[576],0.993199815936028,[1.5654164726472444],[2.5523841925681157],[171.79212346812253]
15,658,582,[426],1.0380831212332389,[1.8603191887325028],[2.87694636251155],[165.4472923684953]
15,659,583,[600],1.0032526849041754,[1.5310682874238188],[2.5125463738891654],[164.6287425213065]
15,660,588,[217],1.0859262824524736,[1.3753684694822685],[2.4561271994030784],[172.52119045538257]
15,661,581,[500],0.9849535302652802,[1.9896782404662128],[2.913296035567604],[155.21129612615846]
15,662,582,[408],1.0660835417915673,[1.524977190391046],[2.5839351093341407],[171.36279842601925]
15,663,583,[218],1.1086506428184104,[1.5581056209409623],[2.610582305195349],[156.09122282562947]
15,664,584,[518],1.0235910527602228,[1.7347282703999285],[2.706559627819743],[156.97734238179868]
15,665,585,[505],0.9800777977892848,[1.7464620532772386],[2.7202116503691633],[171.86257963476515]
15,666,586,"[268, 532]",0.9611556828864205,"[2.0532065427188324, 2.3595468423429033]","[2.732096526312093, 3.2370104082781657]","[126.088747264386, 151.5219935228833]"
15,667,587,[598],0.9751989317650686,[1.8503019208297737],[2.8224664800601094],[174.41391833262097]
15,668,584,,0.9618731160956456,,,
15,669,585,,0.9669661773060454,,,
15,670,586,[520],1.0190663778615912,[2.1096333531349023],[3.080226854074682],[158.43537201915035]
15,671,588,[587],1.028861941372666,[1.541998573501079],[2.569481080360701],[176.16884661882105]
15,672,621,,0.9835440829031783,,,
15,673,613,[425],1.0138999138237426,[1.6299774593573848],[2.6099107782022775],[161.08657452424092]
15,674,590,[523],0.9446348775579512,[2.264675903515185],[2.877668874972154],[121.88294271177534]
15,675,591,[622],1.1779264295477414,[1.29860484597649],[2.446167934091552],[162.01602362457237]
15,676,588,,0.9856316158461402,,,
15,677,589,"[549, 233]",0.9527149166265482,"[2.112587376735498, 2.333111314278443]","[2.926140774519085, 3.177849951776836]","[142.4545343999425, 147.45905629339234]"
15,678,614,[590],1.090257414465996,[1.3223917655441617],[2.4117392864938845],[176.8380895109834]
15,679,591,[270],0.9707210482059484,[1.7838577537759248],[2.73969907300149],[167.5259877006635]
15,680,592,[581],0.9777517136216757,[1.6788470949250256],[2.627930316244254],[162.52598266482175]
15,681,593,[475],1.0430709533440252,[1.8492403543122662],[2.7983212028278195],[149.46901920649492]
15,682,594,[237],1.0012605938507366,[1.7077707097378798],[2.613748779021546],[148.39690761198023]
15,683,601,[595],1.087320108454863,[1.3632157846325632],[2.441225089133354],[169.94353296028524]
15,684,592,[570],1.0559029181172042,[1.4060747296822895],[2.435718904719517],[163.07536024905872]
15,685,593,[459],0.9942863574852223,[2.0925698812259967],[2.907739951071291],[137.8993300106114]
15,686,594,[524],0.9770329708565507,[2.0447291758396076],[2.7922841182367097],[131.7651063508417]
15,687,595,[513],1.0739641772379012,[1.6704972669377145],[2.7407117659857536],[173.86231361321612]
15,688,596,[389],1.129559849848268,[1.3574459407769253],[2.468188834159257],[165.83494145757635]
15,689,597,[594],1.1986409216472675,[1.2448290897041139],[2.433978077097739],[169.89444956471252]
15,690,598,[227],0.9796858462400321,[2.0033233092626266],[2.9594025158153814],[164.63600691178223]
15,691,599,[458],1.0362751465381588,[1.5807237597108574],[2.5979034037532345],[165.83710666574405]
15,692,577,[589],1.2349756391645814,[1.2357760976024588],[2.469149494937528],[175.8729417459831]
15,693,597,[512],1.0082764571926517,[1.804871922304749],[2.7194773087721624],[149.04923721585558]
15,694,598,[593],0.9786395787965987,[1.832761890582324],[2.7756511618557096],[160.79008100563698]
15,695,599,[474],1.0476188778517694,[1.4403166263963874],[2.4462323103525763],[158.71945430433976]
15,696,600,,0.9742397071535326,,,
15,697,601,[585],1.1017676333861548,[1.4716208666898043],[2.5665777098291054],[171.5734457634515]
15,698,602,[254],1.0135815675770958,[2.0780025548780783],[3.0471915756437165],[159.27780547658463]
15,699,603,[593],0.9823853954440878,[2.372983549515524],[3.1444131640793924],[134.90292496771934]
15,700,600,,0.9358805948416511,,,
15,701,601,[553],1.0013222803138515,[1.610364297678666],[2.6110240213559455],[177.3455658822484]
15,702,602,[581],1.0180548175870192,[1.640859799950558],[2.6444422725679386],[167.69501363975002]
15,703,603,[571],1.04074492599612,[1.3973776959885817],[2.432555425851569],[172.17031075760758]
15,704,604,[567],0.964930634348719,[2.055013568622212],[2.946887994644996],[152.88382793011664]
15,705,605,,0.9818839422898832,,,
15,706,606,[537],1.0200733790716467,[1.5845673842310892],[2.6015251543928377],[174.25799194450778]
15,707,607,[584],1.0124270202756689,[1.4971715881709189],[2.4902842064192168],[165.49942629314572]
15,708,604,,0.98688313696272,,,
15,709,605,[580],0.9707675499526304,[1.5563584736486367],[2.522748099359123],[173.06494786535026]
15,710,606,[612],1.0003249087879968,[1.8865001071573924],[2.8858341081508145],[176.8451180104078]
15,711,607,[246],0.9675945111735799,[1.80867976523372],[2.7280462731782245],[157.54151567452976]
15,712,608,[279],0.9675342138152053,[1.9665156738726919],[2.8420343682236315],[149.35373756327013]
15,713,609,[536],1.0143561833701578,[1.5010484582055288],[2.5106045517542808],[172.78305333125908]
15,714,582,[395],1.0215785105491595,[1.4227254372803826],[2.4101823014166848],[160.56444109432454]
15,715,611,[258],1.002715203073327,[1.7538320924102402],[2.742990991405244],[168.1820069185723]
15,716,608,,0.968909696536103,,,
15,717,578,,0.9979408892425559,,,
15,718,610,[539],0.9573767057008128,[2.2637769090203763],[2.910777371283115],[124.1197538213481]
15,719,611,,0.9407859362322223,,,
15,720,612,"[525, 257]",1.011217723998818,"[2.125202155122603, 2.341334112218373]","[3.112025943316359, 3.020467383487272]","[164.69550510593763, 123.57673706541611]"
15,721,609,[568],1.0125356911521308,[1.5622469414836935],[2.5453867660844693],[162.255452031398]
15,722,610,[259],0.9745485440747492,[2.123978432286584],[3.0561321382407964],[159.54910968318205]
15,723,615,[202],0.966976086762329,[2.3716226565299277],[3.2941384539298513],[159.34242553131494]
15,724,595,,0.9419520925182984,,,
15,725,613,[392],1.054297009178482,[1.5379807083541828],[2.5610371564138776],[161.8706727654621]
15,726,614,[610],1.04483388029463,[1.5766049094312935],[2.583748336575776],[160.12759350226082]
15,727,599,[615],1.071165537668148,[1.3528966923020442],[2.403918676999232],[165.11548303029113]
15,728,616,,0.9172168891387643,,,
15,729,606,[617],1.0968252802349452,[1.3258487599373092],[2.395723708427903],[162.81420749965045]
15,730,618,[602],1.029012454362145,[1.3904302475161732],[2.413920377704643],[172.16820106684952]
15,731,603,[621],1.0669218699213852,[1.3589080469178052],[2.409780093151399],[166.71396154360588]
15,732,616,[393],0.9503264465283023,[2.3871906188315544],[3.293180980865318],[159.26164708091855]
15,733,617,[473],1.0055493063126042,[1.6057736856648213],[2.549274939956612],[154.26948690521968]
15,734,618,[216],1.0585883264666947,[1.5505181976562636],[2.5890011727659465],[165.50366895458092]
15,735,267,[619],1.1209747482482544,[1.3938736642644165],[2.505024286074854],[169.8075372781453]
15,736,592,[620],1.0159413207602968,[1.6894530052522743],[2.7016004543417473],[173.73312455047656]
15,737,587,[255],0.9530307613573208,[1.9625619821203593],[2.8932486705575733],[164.8627423674683]
15,738,622,[522],0.9818788875349698,[1.6771232323432939],[2.5701690561563457],[149.19956429380983]
15,739,579,[623],1.0365734362804422,[1.5677746996821922],[2.5971089956152222],[171.270146619857]
15,740,620,,0.9127577227250987,,,
15,741,621,[213],1.0644874787098773,[1.5374952669224955],[2.5828296104153803],[165.85066430172708]
15,742,622,[394],0.9569084441808868,[2.3178595100612354],[2.9191883011698256],[120.23195910164705]
15,743,623,,0.9859874153135139,,,
20,624,613,[411],1.0007590071506403,[1.5675531113264092],[2.556750202125646],[168.84686058662365]
20,625,612,,0.9253362774303333,,,
20,626,615,[258],1.0184393413688009,[1.5617513669400065],[2.5092806430575663],[152.44290482863605]
20,627,614,[195],1.006891669878729,[1.4592551210760463],[2.4473473407006443],[165.59618059314917]
20,628,508,,0.9822224593175529,,,
20,629,596,[413],1.1917118402291975,[1.459761219361937],[2.608801566619181],[159.30658202875173]
20,630,510,,0.9727660026703372,,,
20,631,511,,0.9459062075343776,,,
20,632,620,[276],0.9777265899260943,[2.3685872912065338],[3.1648072175105457],[138.14541163814818]
20,633,577,[604],0.9823585146291665,[1.9877826494305875],[2.9689571100748493],[176.56114096448667]
20,634,607,[578],1.0634275937895443,[1.3918426406973408],[2.446391853940858],[170.16338547516372]
20,635,608,[579],1.0630575637051733,[1.666718039781214],[2.6828870237955993],[158.18381057824357]
20,636,618,[605],1.1403288188421596,[1.308321014392283],[2.416656489848507],[161.41161592589185]
20,637,619,[598],0.9885724188407782,[1.664803422429861],[2.626409746563989],[163.0865547899144]
20,638,583,[616],1.0530183634292194,[1.4263485735651142],[2.4728935616733407],[171.62189216014926]
20,639,617,,1.0064234280786268,,,
20,640,597,[264],1.020460240047421,[1.396454444249275],[2.4010982949860185],[166.72081862394765]
20,641,596,[417],0.9975470238891642,[1.9048149695617778],[2.887445432658767],[167.76167803452145]
20,642,514,,0.9754949020908938,,,
20,643,619,,0.9486282964331568,,,
20,644,589,[241],0.9406363234395546,[2.333834496661101],[3.266505471444437],[171.1645063688738]
20,645,269,,0.9965937074357168,,,
20,646,591,[611],0.9950509538772945,[1.9497219091167166],[2.899755262364464],[158.77905619375844]
20,647,590,[271],1.0123407736611207,[1.6060316698965975],[2.6118685426911097],[171.70513435001993]
20,648,576,[604],1.0038646783178267,[1.7463456374711932],[2.714316745439976],[160.74470202269094]
20,649,580,[520],1.0206273282567975,[1.5620286003545347],[2.5649514566830223],[166.26816281664884]
20,650,609,[472],1.0421471696494076,[1.633813398796976],[2.6671921727737833],[170.48486567557586]
20,651,623,"[505, 253]",1.0135308687729387,"[1.7076693956295985, 2.395864174586562]","[2.668266975750239, 3.088188305132127]","[156.5756039660735, 124.7682508519608]"
20,652,576,"[532, 192]",0.9914166802591865,"[2.00407886819243, 2.3841501173479163]","[2.945896514295945, 3.1249152411347416]","[157.79560375164272, 130.9451183068003]"
20,653,577,[221],0.9765695694468004,[2.0791049111540563],[3.0160083485268765],[160.16795550777204]
20,654,578,"[486, 278]",0.984894496733997,"[2.2119031839392163, 2.2934411994851036]","[2.940056881190845, 3.0069801940057377]","[129.6709736153113, 128.496289411935]"
20,655,579,[215],0.9724253039974117,[1.8496718601677287],[2.809425054826296],[168.5684505693497]
20,656,580,[576],0.9958022539092878,[1.5595723255305551],[2.5396907612782487],[166.97524327119865]
20,657,581,[428],0.9777771932485066,[1.8613761698715625],[2.761118241702386],[151.6352327541516]
20,658,582,[426],1.0009401463739485,[1.6718751916303627],[2.622376228806881],[156.95522419293445]
20,659,583,[600],1.1184605751103827,[1.3239867886759817],[2.4409807693333616],[176.01456762797562]
20,660,588,[217],0.9937011943894306,[1.6062442402223331],[2.5642833822183877],[160.4428656505253]
20,661,581,[385],0.9941336149002667,[2.1498428100440132],[3.1080382419744503],[161.34024502995538]
20,662,582,[408],1.0215399561051433,[1.5874886641130408],[2.5721826374337504],[160.24377482252908]
20,663,583,[252],0.9767456883135031,[2.0421928251332404],[2.8655448221907065],[140.6909449075441]
20,664,584,[246],0.9504760763887459,[2.203910253894938],[2.9682491529538124],[136.71702341552478]
20,665,585,[623],0.9768344410635381,[1.7805152914876354],[2.7472775803481913],[169.75662831180273]
20,666,586,[589],0.9898782063056758,[1.822612879536178],[2.793604597687979],[166.0858041354879]
20,667,587,[255],0.9530906330046458,[1.8807362130417988],[2.763903677130685],[152.9765353009374]
20,668,584,,0.9754749048744975,,,
20,669,585,[553],1.0648219944293948,[1.6675151139884576],[2.681606489126197],[157.31802932363794]
20,670,586,[585],0.9362490267401232,[2.344549991148726],[3.011775046918079],[127.90824476024909]
20,671,588,[587],0.9961169784298096,[1.561744529138262],[2.5534655674132276],[173.11003695405822]
20,672,621,[245],0.9542379009962114,[2.1422977062115796],[3.0212010635023345],[152.53285449142825]
20,673,613,[586],1.009326265631277,[1.5887575727032137],[2.574920318589816],[164.2886593102866]
20,674,590,,0.973033280970161,,,
20,675,591,[622],1.1214090062868725,[1.3163610362967784],[2.4238261577796028],[167.69819183630466]
20,676,588,[621],1.0763180747620091,[1.3771922904125113],[2.4513645658214234],[175.17061178924635]
20,677,580,[589],1.0801161673572646,[1.4686824570433756],[2.537450658501067],[169.05434173126798]
20,678,614,[590],1.047958524514721,[1.3465175729890684],[2.3928705304124036],[175.77034586105768]
20,679,591,[522],1.0243458181560237,[1.5337770386077982],[2.5468046200295347],[168.99550485229372]
20,680,592,[581],1.0539855240370728,[1.3601301376426096],[2.399054215742502],[167.08830225619184]
20,681,593,[459],0.996958393646472,[1.9601194552219086],[2.7776920837138026],[137.45806848068594]
20,682,594,[256],0.9849521989200258,[1.7528734394566303],[2.6856177567065322],[156.63538077357552]
20,683,601,[595],1.0381625576747002,[1.559359929463715],[2.5739050117173856],[164.2124953273505]
20,684,592,[212],0.971348592057708,[1.6173874957497614],[2.5872035694958546],[175.92791457722063]
20,685,593,[539],0.9802744301006608,[1.759845899855121],[2.5998940116255604],[141.5333217548459]
20,686,594,,0.9791265964569262,,,
20,687,595,[541],0.9789794445977132,[1.7848880784432883],[2.726261357415982],[160.20694638296146]
20,688,596,[389],1.056779908072924,[1.4930301354261721],[2.505207844931305],[158.2100651430825]
20,689,597,[594],1.0641233758719129,[1.3924769861394657],[2.455275650939693],[176.20251206440352]
20,690,598,[227],1.0478515711928351,[1.7309358297116213],[2.743329336618671],[161.08894797656467]
20,691,599,[458],0.9634922165955923,[2.28579880422923],[3.1698462637920892],[152.15594319257755]
20,692,589,[577],1.0229035503216,[1.6111275699933285],[2.6122462883714026],[164.8676622620359]
20,693,597,,0.9588673777858924,,,
20,694,598,,0.9708080158441875,,,
20,695,599,,0.9343709391727879,,,
20,696,600,,0.9767576854955184,,,
20,697,601,[585],1.112507491666531,[1.3582982884957446],[2.4638078478789316],[171.33039284979648]
20,698,602,[570],0.9703800576440108,[2.0540966992244],[2.8109996326779094],[133.43339409749066]
20,699,603,[593],1.1630119057809405,[1.3243517196628358],[2.4706806574558398],[166.69247337884184]
20,700,600,[218],0.9959627995435434,[1.465402794091893],[2.4501278900934746],[168.84024012291505]
20,701,601,[513],1.0769497066007379,[1.5075115921193076],[2.581579706116464],[174.5114721921986]
20,702,602,[599],1.0433955316678643,[1.5699654253319695],[2.6084477220650633],[172.82484696997986]
20,703,603,[571],1.0408485781814951,[1.4076481000861343],[2.442736305061421],[172.04821018148667]
20,704,604,[281],0.9497011213276498,[1.6184149818265214],[2.5291079440785564],[159.27960740849457]
20,705,605,[216],1.0108526219992595,[1.4897270549865766],[2.4845858261446727],[166.78690811370623]
20,706,606,[537],1.052154968149688,[1.650701213107133],[2.698830137746276],[173.58525641921935]
20,707,607,[584],0.9902036758657414,[1.588034208772709],[2.5662196899893073],[168.6202186787722]
20,708,604,,0.9352793379602659,,,
20,709,605,,0.9632014335424187,,,
20,710,606,[612],1.043679740795782,[1.6024554100479138],[2.6447652813355056],[176.2275032507514]
20,711,607,[214],0.9555562379398921,[1.4689297742727567],[2.418337516010842],[171.64757886111698]
20,712,608,[457],0.9878943310605474,[1.9334039897431692],[2.897227871820521],[164.43709809903424]
20,713,609,[456],1.0920474879178892,[1.4521323962477088],[2.511112296392329],[161.31472910810731]
20,714,582,[395],1.0251906178283867,[1.5578506675946717],[2.5517592043220936],[161.7524740656488]
20,715,611,"[270, 534]",0.9798963031236215,"[1.6491680985967985, 2.3495995020707685]","[2.587359467337594, 3.0141785001102046]","[158.85795649639255, 124.44432043009722]"
20,716,608,[569],1.0235520815684567,[1.4645799580533214],[2.4740465161580447],[167.6040119387069]
20,717,578,,0.9584452345532521,,,
20,718,610,,0.95173607802465,,,
20,719,611,[194],0.9893730080442684,[2.3404384416210413],[3.172707903951663],[141.20684072025787]
20,720,612,[525],0.9880463824486153,[1.8375013345924878],[2.794624963084771],[162.2015721866959]
20,721,609,[440],0.9584141564744793,[1.6262605297613617],[2.5372952427892272],[157.24258121673026]
20,722,610,[259],1.079035494313997,[1.653236654576361],[2.724873157744622],[171.37186958504893]
20,723,615,[611],1.069837707052515,[1.5075750310633267],[2.5604733203214525],[166.66027043607417]
20,724,595,,0.9457437003611124,,,
20,725,613,[392],1.01116098355182,[1.7976001115806703],[2.7583276374094043],[157.33399486532883]
20,726,614,[610],1.0078460475379258,[1.4897486092368797],[2.4429425710494526],[155.51676887155926]
20,727,615,"[538, 202]",1.0027699155042713,"[1.6581231626963273, 2.313955152228299]","[2.5551924380884636, 3.03687950520715]","[146.53303629640445, 128.0875244882988]"
20,728,616,[521],0.946081467612244,[2.3177740236413102],[3.2171254330444135],[158.58229836568006]
20,729,606,[617],1.0977211051989877,[1.4546337086632974],[2.5363794561372175],[167.04445802782277]
20,730,618,[602],1.1513174666813497,[1.3022328468861502],[2.4182321012540493],[160.49603223403207]
20,731,603,[621],1.0086051355249304,[1.9921396623422616],[2.9675507368832195],[161.93416442114926]
20,732,616,[410],0.9869382307789467,[1.9131425506045878],[2.810570451939628],[149.8415825441473]
20,733,617,[489],0.9923000043746849,[1.7159300953350458],[2.672072863844106],[160.54004846365277]
20,734,618,[244],0.9682581154645891,[2.193522732272296],[2.996396027859485],[139.48498091583235]
20,735,267,[619],1.1548354046686384,[1.3037531530065127],[2.45782696307941],[177.1424349138998]
20,736,592,[620],1.0073304406196109,[1.6680803895017382],[2.633100508930983],[158.93377517773715]
20,737,587,[598],0.9952649458100844,[1.8410032259883355],[2.832102198409653],[173.49201042008903]
20,738,622,[409],0.9742991039801094,[1.7532710434947127],[2.666926079942553],[154.72159920388697]
20,739,579,[623],1.015519057594333,[2.215823542641044],[3.225723680306532],[172.71973393287684]
20,740,620,,0.9642692667120087,,,
20,741,621,[213],0.99449934221304,[1.6936076467634835],[2.687859440261602],[178.38940298287474]
20,742,622,[507],0.9394596694360963,[1.9095312751898248],[2.7238723690635145],[143.67391035167998]
20,743,623,[219],0.9726447127884155,[1.9556063775132124],[2.7258842916507153],[134.36496645671704]
