Frame,Donor,Acceptor,Distance
19,603,571,2.4460709749724727
19,604,580,3.0533637231219175
19,605,604,2.8484845723982404
19,606,537,2.5551439998563867
19,607,584,2.5027886799169528
19,604,192,2.9282528909672885
19,605,576,2.719833371626931
19,606,612,2.5984624754593395
19,607,214,2.6716237120300335
19,608,473,2.897544296950521
19,609,456,2.529832459333504
19,582,395,2.5386370475457545
19,611,270,2.615806677942508
19,608,569,2.7132993463062074
19,578,278,2.676493278450768
19,610,539,2.843572260962725
19,611,194,3.2007640159569717
19,609,440,2.6254844040168948
19,610,259,3.0439955442741913
19,615,538,2.56574813820105
19,613,392,2.663206383720818
19,614,610,2.6121888744283224
19,615,611,2.5552833691779373
19,616,410,2.5804035631438693
19,606,617,2.4236346847535484
19,618,602,2.613001561756752
19,603,621,2.8968070134234387
19,616,393,2.9066817878191147
19,618,216,2.584696271233145
19,267,619,2.5093729063450056
19,592,620,2.672998101058755
19,587,598,2.8984329423265316
19,622,507,2.9309602045792817
19,579,623,2.51886798597451
19,620,276,2.7821308157407176
19,620,484,3.0106758752179914
19,621,213,2.8533504515090717
19,622,409,2.8931836644873954
19,623,219,2.6895009007217996
20,613,411,2.556750202125646
20,615,258,2.5092806430575663
20,614,195,2.4473473407006443
20,596,413,2.608801566619181
20,620,276,3.1648072175105457
20,577,604,2.9689571100748493
20,607,578,2.446391853940858
20,608,579,2.6828870237955993
20,618,605,2.416656489848507
20,619,598,2.626409746563989
20,583,616,2.4728935616733407
20,597,264,2.4010982949860185
20,596,417,2.887445432658767
20,589,241,3.266505471444437
20,591,611,2.899755262364464
20,590,271,2.6118685426911097
20,576,604,2.714316745439976
20,580,520,2.5649514566830223
20,609,472,2.6671921727737833
20,623,505,2.668266975750239
20,623,253,3.088188305132127
20,576,532,2.945896514295945
20,576,192,3.1249152411347416
20,577,221,3.0160083485268765
20,578,486,2.940056881190845
20,578,278,3.0069801940057377
20,579,215,2.809425054826296
20,580,576,2.5396907612782487
20,581,428,2.761118241702386
20,582,426,2.622376228806881
20,583,600,2.4409807693333616
20,588,217,2.5642833822183877
20,581,385,3.1080382419744503
20,582,408,2.5721826374337504
20,583,252,2.8655448221907065
20,584,246,2.9682491529538124
20,585,623,2.7472775803481913
20,586,589,2.793604597687979
20,587,255,2.763903677130685
20,585,553,2.681606489126197
20,586,585,3.011775046918079
20,588,587,2.5534655674132276
20,621,245,3.0212010635023345
20,613,586,2.574920318589816
20,591,622,2.4238261577796028
20,588,621,2.4513645658214234
20,580,589,2.537450658501067
20,614,590,2.3928705304124036
20,591,522,2.5468046200295347
20,592,581,2.399054215742502
20,593,459,2.7776920837138026
20,594,256,2.6856177567065322
20,601,595,2.5739050117173856
20,592,212,2.5872035694958546
20,593,539,2.5998940116255604
20,595,541,2.726261357415982
20,596,389,2.505207844931305
20,597,594,2.455275650939693
20,598,227,2.743329336618671
20,599,458,3.1698462637920892
20,589,577,2.6122462883714026
20,601,585,2.4638078478789316
20,602,570,2.8109996326779094
20,603,593,2.4706806574558398
20,600,218,2.4501278900934746
20,601,513,2.581579706116464
20,602,599,2.6084477220650633
20,603,571,2.442736305061421
20,604,281,2.5291079440785564
20,605,216,2.4845858261446727
20,606,537,2.698830137746276
20,607,584,2.5662196899893073
20,606,612,2.6447652813355056
20,607,214,2.418337516010842
20,608,457,2.897227871820521
20,609,456,2.511112296392329
20,582,395,2.5517592043220936
20,611,270,2.587359467337594
20,611,534,3.0141785001102046
20,608,569,2.4740465161580447
20,611,194,3.172707903951663
20,612,525,2.794624963084771
20,609,440,2.5372952427892272
20,610,259,2.724873157744622
20,615,611,2.5604733203214525
20,613,392,2.7583276374094043
20,614,610,2.4429425710494526
20,615,538,2.5551924380884636
20,615,202,3.03687950520715
20,616,521,3.2171254330444135
20,606,617,2.5363794561372175
20,618,602,2.4182321012540493
20,603,621,2.9675507368832195
20,616,410,2.810570451939628
20,617,489,2.672072863844106
20,618,244,2.996396027859485
20,267,619,2.45782696307941
20,592,620,2.633100508930983
20,587,598,2.832102198409653
20,622,409,2.666926079942553
20,579,623,3.225723680306532
20,621,213,2.687859440261602
20,622,507,2.7238723690635145
20,623,219,2.7258842916507153
