O index,O index,distance
520,324,2.845021140017042
520,328,2.645682417502214
520,392,2.8050588309486666
520,425,2.6398902626928193
520,520,0.0
521,232,2.5876128716385938
521,269,2.80187798986308
521,325,2.8821532626118236
521,329,2.7388175303293574
521,393,2.932409671543574
521,424,2.635197104791924
521,521,0.0
522,235,2.536636123605137
522,270,2.827479648388031
522,326,2.9358855323294044
522,330,2.769049740603503
522,394,2.832633154112568
522,427,2.647015487653354
522,522,0.0
522,622,2.562787734770084
523,234,2.6203963227431726
523,271,2.618231974280836
523,327,2.910587903249768
523,331,2.5742548573628574
523,395,2.6674716758711092
523,426,2.564781154845448
523,523,0.0
524,237,2.6807737327522547
524,256,2.531640773242229
524,320,2.6882732755328385
524,332,2.610142890483124
524,384,2.694160013453875
524,429,2.6056124175933144
524,524,0.0
525,236,2.651765497371056
525,257,2.517707562287859
525,321,2.707885667898474
525,333,2.677718176488859
525,385,2.645860789248117
525,428,2.528610169532239
525,525,0.0
526,239,2.680316145122222
526,258,2.6650083321143727
526,322,2.7939060459891913
526,334,2.6295805935222103
526,386,2.6177381197365532
526,431,2.6044278443396185
526,526,0.0
527,238,2.573141138578975
527,259,2.6849523594595444
527,323,2.6795735181058102
527,335,2.737033963677911
527,387,2.6998971319733953
527,430,2.5466449777725098
527,527,0.0
527,598,2.823982956284631
528,196,2.6154673309410477
528,260,2.5372024645587454
528,337,2.7206800508543836
528,349,2.6802978932522064
528,433,2.5766448951207295
528,453,2.5608887508757165
528,528,0.0
528,576,2.9179653977658866
529,197,2.589702990932084
529,261,2.637305031605315
529,336,2.5996218611100206
529,348,2.56297847248969
529,432,2.5258186119884525
529,452,2.616762395049853
529,529,0.0
530,198,2.6284311486870178
530,262,2.6189898674966288
530,339,2.6661812884290557
530,351,2.7000842584571405
530,435,2.6737456664857406
530,455,2.527128639528766
530,530,0.0
531,199,2.519802730826936
531,263,2.5691732392980295
531,338,2.600063951975595
531,350,2.7694123070689063
531,434,2.709473523509059
531,454,2.647451738902967
531,531,0.0
532,192,2.7452728300207925
532,268,2.594319206659495
532,340,2.679158146248287
532,344,2.6393041317768446
532,436,2.563931278336365
532,460,2.6593659402174197
532,532,0.0
533,193,2.6192779771140144
533,269,2.5106104502309083
533,341,2.611282525259705
533,345,2.6438272645260215
533,437,2.605849182275803
533,461,2.6190416494498288
533,533,0.0
534,194,2.5483875641061484
534,270,2.5528111326318395
534,342,2.6248437546182837
534,346,2.769951051089501
534,438,2.58661347985392
534,462,2.6635055699537555
534,534,0.0
534,591,2.8851361453346445
535,195,2.649613894070138
535,271,2.600085410979649
535,343,2.718132570257928
535,347,2.6399420522824943
535,439,2.6693589104081017
535,463,2.6251864031273935
535,535,0.0
536,200,2.6275903057211862
536,256,2.889652313227586
536,340,2.9096788187496343
536,344,2.6089159497491656
536,440,2.6374558327177575
536,456,2.931967066888586
536,536,0.0
536,613,2.9931971539512214
537,201,2.5888904251943097
537,257,2.8365971375152412
537,341,2.810064338582636
537,345,2.734708702866671
537,441,2.623358551862289
537,457,2.774791038228892
537,537,0.0
537,612,2.7006245358655043
538,202,2.5279306780694757
538,258,2.7798061917484636
538,342,2.8820131122704478
538,346,2.6384505049606637
538,442,2.59772952273479
538,458,2.7127220789992506
538,538,0.0
538,615,2.660462376243038
539,203,2.60481954450307
539,259,2.666133046540668
539,343,2.882386058121491
539,347,2.5942702852509685
539,443,2.6149188520901436
539,459,2.6960537616585536
539,539,0.0
539,614,2.6761327583004393
540,204,2.582361690599149
540,264,2.5129524906233547
540,337,2.60975455146353
540,349,2.554327710078683
540,445,2.598673229246945
540,449,2.681977786910688
540,540,0.0
541,205,2.692484902308594
541,265,2.5836585675000685
541,336,2.614188378282521
541,348,2.5040243245622724
541,444,2.6657137797868256
541,448,2.6388119910656616
541,541,0.0
542,206,2.648244363579877
542,266,2.5852631469945653
542,339,2.689981199661655
542,351,2.5756030480297007
542,447,2.597410642757009
542,451,2.6510025292416106
542,542,0.0
543,207,2.622246555428115
543,267,2.5523758262949343
543,338,2.7376685763654973
543,350,2.6608182763210078
543,446,2.555512576732673
543,450,2.74376442276179
543,543,0.0
544,236,2.6143503082274573
544,248,2.619665691547029
544,352,2.711757106885525
544,364,2.6387488625784172
544,448,2.6471158899711726
544,468,2.6126719915842602
544,544,0.0
545,237,2.6346833002555368
545,249,2.6901862231921685
545,353,2.603116905932618
545,365,2.6273751712155753
545,449,2.6293191392190085
545,469,2.574261418607749
545,545,0.0
546,238,2.6617295354841186
546,250,2.6085740368113197
546,354,2.6051455308119595
546,366,2.671116251692662
546,450,2.498923835774791
546,470,2.6233180441447277
546,546,0.0
547,239,2.602546692333734
547,251,2.6177653723372036
547,355,2.7669067256796303
547,367,2.6349973908065016
547,451,2.6818047587390557
547,471,2.5425455439978686
547,547,0.0
548,232,2.6682302777989158
548,240,2.5469521166013522
548,356,2.584888455187305
548,360,2.775122702395181
548,452,2.707932230854286
548,476,2.6433877655313682
548,548,0.0
549,233,2.5560163451234335
549,241,2.5586884773695036
549,357,2.684050651580118
549,361,2.6419265117417337
549,453,2.673222403491999
549,477,2.602592129042952
549,549,0.0
550,234,2.5557884011643166
550,242,2.569878647507102
550,358,2.506784599150947
550,362,2.6529561585929184
550,454,2.6225279571180353
550,478,2.6018550440146635
550,550,0.0
551,235,2.610533003911246
551,243,2.6738125323394075
551,359,2.6725972201241692
551,363,2.6272383049148744
551,455,2.467034200656958
551,479,2.5929169105593024
551,551,0.0
552,224,2.6745978932100822
552,252,2.7310912094074737
552,356,2.493750933355242
552,360,2.7483346775774877
552,456,2.6136407805886814
552,472,2.6189834405007915
552,552,0.0
553,225,2.6498067629997255
553,253,2.611055028360748
553,357,2.689825874287232
553,361,2.55024723737801
553,457,2.6515695305266975
553,473,2.6178887246272393
553,553,0.0
554,226,2.626370238554519
554,254,2.6395061587629765
554,358,2.8216834925476686
554,362,2.6838536895287937
554,458,2.705944470240284
554,474,2.6665910962584225
554,554,0.0
555,227,2.616015841071154
555,255,2.593901779880582
555,359,2.6950018655170696
555,363,2.632632472335048
555,459,2.640693324246441
555,475,2.661207343908865
555,555,0.0
556,228,2.4993418278764623
556,244,2.6086618869985085
556,352,2.652370065499892
556,364,2.612866631535012
556,460,2.62930929092263
556,464,2.56634799206339
556,556,0.0
557,229,2.6630238400343766
557,245,2.574859987546182
557,353,2.6821762707080365
557,365,2.750096373293017
557,461,2.607602049912439
557,465,2.7115938257533316
557,557,0.0
558,230,2.603843630991634
558,246,2.5908353646621674
558,354,2.6412658759521612
558,366,2.6855130724834093
558,462,2.4645174471870197
558,466,2.5954235954620555
558,558,0.0
559,231,2.649907137910389
559,247,2.585284268939926
559,355,2.676710845679877
559,367,2.5514344516278165
559,463,2.4682370272767558
559,467,2.482488730393686
559,559,0.0
560,216,2.5888710167790587
560,272,2.602675713629444
560,368,2.548657685763561
560,380,2.716521053361359
560,436,2.598025494841909
560,464,2.715414646826964
560,560,0.0
561,217,2.656165083757278
561,273,2.664927267267377
561,369,2.6912583053779553
561,381,2.6481103279447487
561,437,2.748626146383526
561,465,2.6725916413719535
561,561,0.0
561,573,2.9981368518287397
562,218,2.5931907522522226
562,274,2.6442467692996923
562,370,2.647628881675276
562,382,2.6226794072885804
562,438,2.5582765803724516
562,466,2.6769559528241484
562,562,0.0
563,219,2.5598220782186982
563,275,2.649511016237253
563,371,2.5472417921547277
563,383,2.534518297904522
563,439,2.6534984277654736
563,467,2.7212241370713106
563,563,0.0
564,222,2.5616016531247445
564,282,2.526553289479708
564,372,2.660110225009185
564,376,2.695122025919791
564,444,2.600291422116017
564,468,2.717544125423057
564,564,0.0
565,223,2.6062408033524043
565,283,2.5548975555386333
565,373,2.636680249517728
565,377,2.6284660902070263
565,445,2.5050724694697477
565,469,2.7193167355857346
565,565,0.0
566,220,2.6534006892814963
566,280,2.6435745089476885
566,374,2.7010030740925335
566,378,2.6711707765079193
566,446,2.569228912014853
566,470,2.576992055112752
566,566,0.0
567,221,2.5199762222748125
567,281,2.607268224035918
567,375,2.6707082619895846
567,379,2.656188785468252
567,447,2.557486581597782
567,471,2.598305967338588
567,567,0.0
568,214,2.641003631107493
568,278,2.5662598688761347
568,372,2.769130771997418
568,376,2.9301712562253464
568,440,2.6545881144519647
568,472,2.863394268502482
568,568,0.0
568,578,2.937045552572385
569,215,2.7432582250956083
569,279,2.5556410641034724
569,373,2.589558871140111
569,377,2.8365523886830815
569,441,2.657654997212473
569,473,2.868212286999365
569,569,0.0
569,579,2.4237060526933067
570,212,2.7332372989576905
570,276,2.5884719299004697
570,374,2.7637600161853855
570,442,2.681919994532343
570,474,2.870525855406145
570,570,0.0
570,592,2.7164358248058926
571,213,2.7781942342959147
571,277,2.516340948703283
571,375,2.671504962934385
571,379,2.7253054669077414
571,443,2.6219075104202076
571,475,2.7506004070729153
571,571,0.0
571,593,2.563125962856333
572,208,2.606112317528999
572,284,2.5344000386522785
572,368,2.6929261470705304
572,380,2.6898379560184975
572,432,2.6190413499761793
572,476,2.689389465714892
572,572,0.0
573,209,2.6620642625686615
573,285,2.6744645424209503
573,369,2.639014110255899
573,381,2.6942324860224707
573,433,2.5592872647250893
573,477,2.62697853369961
573,561,2.9981368518287397
573,573,0.0
574,210,2.592795991076477
574,286,2.499313026860918
574,370,2.677285018882799
574,382,2.7131435472038485
574,434,2.612569254796542
574,478,2.5273950266707756
574,574,0.0
575,211,2.6473686340099567
575,287,2.6152859480686215
575,371,2.6665922799811526
575,383,2.7035993097770428
575,435,2.691734690014699
575,479,2.510018540916916
575,575,0.0
576,528,2.9179653977658866
576,576,0.0
576,605,2.9711010952107384
576,620,2.5713661743093867
577,221,2.472386375223325
577,577,0.0
577,589,2.517372184975127
577,604,2.515682556684843
578,568,2.937045552572385
578,578,0.0
578,607,2.4267405950716334
579,569,2.4237060526933067
579,579,0.0
579,608,2.511713216952657
579,623,2.613444875945081
580,268,2.6538789565802885
580,580,0.0
580,586,2.43575867561339
580,613,2.421900095900725
581,244,2.825630047026962
581,581,0.0
581,602,2.7298600666803807
581,605,2.7256541402622974
582,395,2.6926816506026547
582,408,2.602370995852567
582,491,2.9468585304547177
582,582,0.0
582,610,2.4808491017899583
583,583,0.0
583,607,2.535115827394473
584,230,2.8945486905361633
584,584,0.0
584,622,2.6444607473763053
585,219,2.7375749276021777
585,505,2.5676868254536616
585,585,0.0
585,617,2.4138083368383465
586,392,2.8852324156207656
586,411,2.8453376200855356
586,580,2.43575867561339
586,586,0.0
587,255,2.8504209871805246
587,587,0.0
587,588,2.4499768709310685
588,217,2.438918981204944
588,587,2.4499768709310685
588,588,0.0
588,621,2.673478860731043
589,241,2.9154577512778017
589,577,2.517372184975127
589,589,0.0
590,271,2.4886125376451793
590,590,0.0
590,614,2.6351694534554366
591,534,2.8851361453346445
591,591,0.0
591,622,2.384678645833764
592,570,2.7164358248058926
592,592,0.0
592,620,2.542087028060325
593,571,2.563125962856333
593,593,0.0
593,603,2.6013011865811593
593,621,2.639134277685609
594,594,0.0
594,597,2.4779024414142232
595,257,2.6262051481925215
595,595,0.0
595,601,2.640926427223918
595,612,2.4652367364896715
596,389,2.4969436232716484
596,413,2.4311183993721857
596,417,2.7895166779784013
596,509,2.922759226564354
596,596,0.0
597,264,2.4986054191850617
597,512,2.4902382763067554
597,594,2.4779024414142232
597,597,0.0
598,527,2.823982956284631
598,598,0.0
598,619,2.4384543788809854
599,458,2.8928097537397037
599,599,0.0
599,615,2.4951343094026384
600,214,2.780735454961765
600,246,2.9691654393296676
600,502,2.926501956747225
600,600,0.0
600,616,2.4303559407438837
601,513,2.79379091237571
601,595,2.640926427223918
601,601,0.0
602,212,2.7111376890908216
602,581,2.7298600666803807
602,602,0.0
602,618,2.395611590125356
603,593,2.6013011865811593
603,603,0.0
604,281,2.855196613551649
604,577,2.515682556684843
604,604,0.0
605,228,2.4632963950540385
605,576,2.9711010952107384
605,581,2.7256541402622974
605,605,0.0
606,473,2.6826895333114216
606,606,0.0
606,612,2.974385841449749
606,617,2.4895577742380004
606,623,2.696633332899784
607,278,2.979007332881485
607,486,2.8271143400452057
607,578,2.4267405950716334
607,583,2.535115827394473
607,607,0.0
608,199,2.9680065840632874
608,487,2.757174917869881
608,579,2.511713216952657
608,608,0.0
609,440,2.6407580342662884
609,456,2.4865372139356436
609,472,2.453082398151463
609,609,0.0
610,582,2.4808491017899583
610,610,0.0
610,614,2.6470933724143855
611,490,2.9515210155088853
611,611,0.0
611,615,2.41587079137014
612,537,2.7006245358655043
612,595,2.4652367364896715
612,606,2.974385841449749
612,612,0.0
613,200,2.7507355060142626
613,536,2.9931971539512214
613,580,2.421900095900725
613,613,0.0
614,259,2.9808108395849704
614,539,2.6761327583004393
614,590,2.6351694534554366
614,610,2.6470933724143855
614,614,0.0
615,538,2.660462376243038
615,599,2.4951343094026384
615,611,2.41587079137014
615,615,0.0
616,218,2.4656405511196953
616,504,2.6391636691157356
616,600,2.4303559407438837
616,616,0.0
617,585,2.4138083368383465
617,606,2.4895577742380004
617,617,0.0
618,216,2.699185357269089
618,506,2.6459718333408646
618,602,2.395611590125356
618,618,0.0
619,267,2.578640100045769
619,515,2.456583379024551
619,598,2.4384543788809854
619,619,0.0
620,484,2.643942637751169
620,576,2.5713661743093867
620,592,2.542087028060325
620,620,0.0
621,213,2.5484314738019123
621,501,2.915549622385299
621,588,2.673478860731043
621,593,2.639134277685609
621,621,0.0
622,270,2.98357487190571
622,522,2.562787734770084
622,584,2.6444607473763053
622,591,2.384678645833764
622,622,0.0
623,215,2.517245339550629
623,579,2.613444875945081
623,606,2.696633332899784
623,623,0.0
